type,signals,wins,losses,expired,unique_tickers,win_rate,avg_pct,median_pct,avg_days,ev,avg_win,avg_loss,tp,sl,max_hold,rsi7_th,intra_th,ret_field,ret_th,down_th,rsi14_th,price_max,ret5d_th,vol_mult,ret1d_th,gap_th,bb_width_max,bb_pos_th,dist_high_th,rsi14_min,up_days_min
PENNY_CRASH,1082,505,530,47,493,46.7,1.19,-7.62,5.3,1.19,23.99,-18.77,0.25,-0.2,30,,15.0,,,,30.0,3.0,-40.0,,,,,,,,
RSI_OVERSOLD,9997,5215,3851,931,2368,52.2,1.19,3.66,5.1,1.19,18.33,-17.5,0.2,-0.2,15,20.0,15.0,ret_5d,-20.0,3.0,,,,,,,,,,,
PENNY_CRASH,526,224,275,27,352,42.6,1.19,-20.0,5.9,1.19,28.06,-18.74,0.3,-0.2,30,,30.0,,,,20.0,10.0,-30.0,,,,,,,,
BB_SQUEEZE,64744,39642,1578,23524,7363,61.2,1.18,0.97,12.3,1.18,4.1,-3.44,0.08,-0.15,15,,,,,,30.0,,,,,,15.0,0.0,,,
PENNY_CRASH,764,280,455,29,369,36.6,1.18,-20.0,6.1,1.18,36.25,-19.11,0.4,-0.2,30,,20.0,,,,25.0,10.0,-50.0,,,,,,,,
RSI_OVERSOLD,14283,7456,3964,2863,3376,52.2,1.18,1.3,5.2,1.18,15.59,-14.57,0.2,-0.2,10,15.0,10.0,ret_3d,-10.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,4895,2541,1927,427,1620,51.9,1.18,3.84,4.9,1.18,18.65,-17.68,0.2,-0.2,15,20.0,15.0,ret_5d,-20.0,5.0,,,,,,,,,,,
BB_SQUEEZE,7107,4538,85,2484,2633,63.9,1.17,1.14,11.5,1.17,3.15,-2.34,0.05,-0.15,15,,,,,,25.0,,,,,,10.0,-0.1,,,
BB_SQUEEZE,20084,12441,779,6864,5043,61.9,1.17,0.82,12.7,1.17,3.54,-2.7,0.08,-0.1,15,,,,,,30.0,,,,,,10.0,-0.1,,,
RSI_OVERSOLD,5515,2856,2117,542,1771,51.8,1.17,3.02,5.3,1.17,18.41,-17.35,0.2,-0.2,15,20.0,15.0,ret_5d,-15.0,5.0,,,,,,,,,,,
RSI_OVERSOLD,10425,5412,3238,1775,2634,51.9,1.17,1.45,4.7,1.17,16.61,-15.49,0.2,-0.2,10,15.0,10.0,ret_5d,-20.0,3.0,,,,,,,,,,,
BB_SQUEEZE,20732,12990,903,6839,4856,62.7,1.17,1.37,10.3,1.17,3.57,-2.86,0.05,-0.1,15,,,,,,25.0,,,,,,15.0,0.0,,,
PENNY_CRASH,2094,1098,931,65,958,52.4,1.17,20.0,4.7,1.17,19.56,-19.11,0.2,-0.2,30,,20.0,,,,25.0,10.0,-30.0,,,,,,,,
RSI_OVERSOLD,41617,21785,13574,6258,4586,52.3,1.17,2.25,7.0,1.17,16.69,-15.87,0.2,-0.2,15,20.0,10.0,ret_3d,-10.0,0.0,,,,,,,,,,,
RSI_OVERSOLD,16853,8720,5226,2907,3053,51.7,1.16,1.37,4.7,1.16,16.63,-15.42,0.2,-0.2,10,20.0,10.0,ret_5d,-20.0,3.0,,,,,,,,,,,
PENNY_CRASH,174,81,87,6,122,46.6,1.16,-13.76,3.7,1.16,24.28,-18.97,0.25,-0.2,30,,30.0,,,,20.0,3.0,-40.0,,,,,,,,
BB_SQUEEZE,33909,21262,1904,10743,6897,62.7,1.16,0.94,7.9,1.16,3.77,-3.23,0.08,-0.1,10,,,,,,30.0,,,,,,15.0,-0.1,,,
RSI_OVERSOLD,31843,16600,10924,4319,3808,52.1,1.16,2.35,6.8,1.16,17.19,-16.3,0.2,-0.2,15,25.0,10.0,ret_5d,-15.0,3.0,,,,,,,,,,,
BB_SQUEEZE,33909,21105,1948,10856,6897,62.2,1.16,0.89,8.2,1.16,3.84,-3.25,0.1,-0.1,10,,,,,,30.0,,,,,,15.0,-0.1,,,
RSI_OVERSOLD,10829,5637,4087,1105,2556,52.1,1.15,3.19,5.4,1.15,18.11,-17.26,0.2,-0.2,15,20.0,15.0,ret_3d,-15.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,12595,6549,4657,1389,2760,52.0,1.15,2.99,5.7,1.15,17.9,-17.01,0.2,-0.2,15,20.0,15.0,ret_3d,-10.0,3.0,,,,,,,,,,,
BB_SQUEEZE,29433,16285,493,12655,4973,55.3,1.15,0.43,13.0,1.15,4.31,-2.75,0.1,-0.15,15,,,,,,25.0,,,,,,15.0,0.1,,,
PENNY_CRASH,1711,893,767,51,709,52.2,1.15,20.0,4.6,1.15,19.75,-19.15,0.2,-0.2,30,,15.0,,,,25.0,10.0,-40.0,,,,,,,,
RSI_OVERSOLD,23158,11976,6601,4581,3620,51.7,1.15,1.22,5.2,1.15,15.94,-14.69,0.2,-0.2,10,20.0,10.0,ret_5d,-15.0,3.0,,,,,,,,,,,
BB_SQUEEZE,7107,4508,223,2376,2633,63.4,1.14,1.1,11.3,1.14,3.15,-2.35,0.05,-0.1,15,,,,,,25.0,,,,,,10.0,-0.1,,,
PENNY_CRASH,1868,869,931,68,832,46.5,1.14,-15.82,4.8,1.14,24.34,-19.04,0.25,-0.2,30,,20.0,,,,30.0,10.0,-40.0,,,,,,,,
BB_SQUEEZE,64744,39278,4036,21430,7363,60.7,1.14,0.92,12.0,1.14,4.09,-3.41,0.08,-0.1,15,,,,,,30.0,,,,,,15.0,0.0,,,
RSI_OVERSOLD,17688,9221,5775,2692,3735,52.1,1.14,2.03,6.9,1.14,16.73,-15.85,0.2,-0.2,15,15.0,10.0,ret_1d,-5.0,0.0,,,,,,,,,,,
BB_SQUEEZE,33909,21179,780,11950,6897,62.5,1.14,0.9,8.7,1.14,3.8,-3.3,0.15,-0.15,10,,,,,,30.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,29433,16178,1198,12057,4973,55.0,1.14,0.4,12.8,1.14,4.3,-2.72,0.1,-0.1,15,,,,,,25.0,,,,,,15.0,0.1,,,
PENNY_CRASH,804,374,401,29,436,46.5,1.14,-15.83,4.6,1.14,24.25,-18.96,0.25,-0.2,30,,20.0,,,,30.0,3.0,-40.0,,,,,,,,
RSI_OVERSOLD,15406,8016,5359,2031,3255,52.0,1.13,2.28,6.2,1.13,17.3,-16.41,0.2,-0.2,15,15.0,10.0,ret_3d,-15.0,0.0,,,,,,,,,,,
RSI_OVERSOLD,13434,7776,4154,1504,3122,57.9,1.13,15.0,5.4,1.13,13.95,-16.5,0.15,-0.2,15,15.0,10.0,ret_5d,-15.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,11532,6013,4310,1209,2696,52.1,1.12,3.03,5.5,1.12,17.92,-17.18,0.2,-0.2,15,20.0,10.0,ret_3d,-20.0,3.0,,,,,,,,,,,
BB_SQUEEZE,20732,12606,304,7822,4856,60.8,1.12,0.66,8.5,1.12,3.46,-2.5,0.1,-0.15,10,,,,,,25.0,,,,,,15.0,0.0,,,
RSI_OVERSOLD,13434,6357,6003,1074,3122,47.3,1.12,-2.66,5.4,1.12,17.37,-13.49,0.2,-0.15,15,15.0,10.0,ret_5d,-15.0,3.0,,,,,,,,,,,
BB_SQUEEZE,73503,45070,6658,21775,8504,61.3,1.12,1.11,11.6,1.12,4.43,-4.12,0.08,-0.1,15,,,,,,35.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,4653,2438,2062,153,1450,52.4,1.12,20.0,5.3,1.12,19.47,-19.09,0.2,-0.2,30,,15.0,,,,30.0,10.0,-30.0,,,,,,,,
RSI_OVERSOLD,22078,11467,8047,2564,3210,51.9,1.12,2.56,6.0,1.12,17.77,-16.88,0.2,-0.2,15,25.0,10.0,ret_5d,-20.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,25895,13518,9080,3297,3648,52.2,1.12,2.44,6.5,1.12,17.29,-16.55,0.2,-0.2,15,25.0,10.0,ret_3d,-15.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,23160,13419,7155,2586,3620,57.9,1.12,15.0,5.5,1.12,13.94,-16.54,0.15,-0.2,15,20.0,10.0,ret_5d,-15.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,11523,5990,3219,2314,3169,52.0,1.12,1.2,5.2,1.12,15.65,-14.61,0.2,-0.2,10,15.0,10.0,ret_1d,-5.0,3.0,,,,,,,,,,,
BB_SQUEEZE,33909,21152,793,11964,6897,62.4,1.12,0.89,8.8,1.12,3.79,-3.31,0.2,-0.15,10,,,,,,30.0,,,,,,15.0,-0.1,,,
RSI_OVERSOLD,4438,2287,1709,442,1531,51.5,1.11,2.96,5.2,1.11,18.44,-17.31,0.2,-0.2,15,15.0,10.0,ret_5d,-25.0,5.0,,,,,,,,,,,
RSI_OVERSOLD,11344,5886,4357,1101,2448,51.9,1.11,3.0,5.2,1.11,18.27,-17.39,0.2,-0.2,15,20.0,10.0,ret_5d,-25.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,11348,5856,4151,1341,2480,51.6,1.11,2.37,6.1,1.11,17.95,-16.85,0.2,-0.2,15,25.0,10.0,ret_5d,-20.0,5.0,,,,,,,,,,,
RSI_OVERSOLD,14285,6806,6233,1246,3376,47.6,1.11,-2.19,5.7,1.11,16.99,-13.34,0.2,-0.15,15,15.0,10.0,ret_3d,-10.0,3.0,,,,,,,,,,,
BB_SQUEEZE,157964,93440,5285,59239,8892,59.2,1.11,0.8,13.4,1.11,4.6,-3.94,0.2,-0.15,15,,,,,,35.0,,,,,,15.0,0.0,,,
RSI_OVERSOLD,4594,2376,1807,411,1607,51.7,1.11,3.18,4.9,1.11,18.57,-17.59,0.2,-0.2,15,20.0,15.0,ret_3d,-15.0,5.0,,,,,,,,,,,
BB_SQUEEZE,20732,12666,298,7768,4856,61.1,1.11,0.69,8.2,1.11,3.4,-2.49,0.08,-0.15,10,,,,,,25.0,,,,,,15.0,0.0,,,
BB_SQUEEZE,20732,12538,727,7467,4856,60.5,1.11,0.64,8.4,1.11,3.44,-2.46,0.1,-0.1,10,,,,,,25.0,,,,,,15.0,0.0,,,
RSI_OVERSOLD,14776,7629,5144,2003,2887,51.6,1.1,1.87,6.7,1.1,17.45,-16.35,0.2,-0.2,15,25.0,10.0,ret_5d,-15.0,5.0,,,,,,,,,,,
